material_id,formula,src_elem,dst_elem,hetero,distance,gate_layer1,gate_layer2,gate_layer3,gate_final_layer,gate_mean_all_layers
mp-764481,LiMnV(P2O7)2,O,O,False,2.520569926475245,0.43738163,0.42229295,0.48173213,0.48173213,0.44713557
mp-764481,LiMnV(P2O7)2,O,O,False,2.526778927380198,0.43742615,0.45916304,0.4251554,0.4251554,0.44058153
mp-764481,LiMnV(P2O7)2,O,O,False,2.5288847957637315,0.437443,0.40484762,0.47101864,0.47101864,0.43776977
mp-764481,LiMnV(P2O7)2,O,O,False,2.604432623671426,0.4385265,0.40592396,0.4435332,0.4435332,0.42932788
mp-764481,LiMnV(P2O7)2,O,O,False,2.690563598806679,0.44006965,0.4432689,0.4539859,0.4539859,0.44577482
mp-764481,LiMnV(P2O7)2,O,O,False,2.7892108048763,0.43983686,0.42229286,0.45817855,0.45817855,0.44010273
mp-764481,LiMnV(P2O7)2,O,O,False,2.8257206559308234,0.43885303,0.42075068,0.4450581,0.4450581,0.43488726
mp-764481,LiMnV(P2O7)2,O,O,False,2.9852720038789036,0.43214247,0.3995237,0.44635278,0.44635278,0.42600632
mp-764481,LiMnV(P2O7)2,O,O,False,3.169628179167017,0.43011975,0.39556822,0.46406773,0.46406773,0.42991856
mp-764481,LiMnV(P2O7)2,O,P,True,1.517933004819113,0.42427486,0.3415963,0.5536336,0.5536336,0.43983492
mp-764481,LiMnV(P2O7)2,O,Li,True,1.9794010131047615,0.46357083,0.4532986,0.4928073,0.4928073,0.46989223
mp-764481,LiMnV(P2O7)2,O,Mn,True,2.2492920640836043,0.4084328,0.3777604,0.5441481,0.5441481,0.4434471
mp-764481,LiMnV(P2O7)2,O,O,False,2.5395909784739277,0.4375414,0.39672405,0.4730425,0.4730425,0.43576932
mp-764481,LiMnV(P2O7)2,O,O,False,2.5427224914697155,0.4375742,0.44376814,0.43207264,0.43207264,0.43780503
mp-764481,LiMnV(P2O7)2,O,O,False,2.5428185117759203,0.43757525,0.4112426,0.44661126,0.44661126,0.4318097
mp-764481,LiMnV(P2O7)2,O,O,False,2.7028511185897317,0.44020897,0.40476128,0.48642698,0.48642698,0.44379905
mp-764481,LiMnV(P2O7)2,O,O,False,2.853852676429448,0.43780565,0.41366768,0.49314934,0.49314934,0.44820753
mp-764481,LiMnV(P2O7)2,O,O,False,3.004516403997326,0.4315323,0.41865003,0.48041755,0.48041755,0.44353327
mp-764481,LiMnV(P2O7)2,O,O,False,3.0168029765611886,0.43119752,0.42221946,0.49297684,0.49297684,0.44879794
mp-764481,LiMnV(P2O7)2,O,O,False,3.02326691632358,0.43103907,0.4080583,0.43922564,0.43922564,0.42610767
mp-764481,LiMnV(P2O7)2,O,O,False,3.1215568325128533,0.42999968,0.39725643,0.49172437,0.49172437,0.43966016
mp-764481,LiMnV(P2O7)2,O,P,True,1.5320027683283406,0.4235947,0.34278932,0.56239027,0.56239027,0.44292474
mp-764481,LiMnV(P2O7)2,O,V,True,1.9480250441190674,0.4178833,0.3851847,0.5765958,0.5765958,0.45988795
mp-764481,LiMnV(P2O7)2,O,O,False,2.5004403879576707,0.43728918,0.44701338,0.4205209,0.4205209,0.43494114
mp-764481,LiMnV(P2O7)2,O,O,False,2.5395909784739277,0.4375414,0.41025385,0.48556957,0.48556957,0.44445494
mp-764481,LiMnV(P2O7)2,O,O,False,2.5508096667952844,0.43766707,0.41670364,0.43727252,0.43727252,0.43054774
mp-764481,LiMnV(P2O7)2,O,O,False,2.6360139733945593,0.4391415,0.40122926,0.47899655,0.47899655,0.4397891
mp-764481,LiMnV(P2O7)2,O,O,False,2.7164684577028657,0.4403176,0.4272811,0.46575648,0.46575648,0.44445172
mp-764481,LiMnV(P2O7)2,O,O,False,2.7630845475960575,0.44023538,0.4195886,0.42685074,0.42685074,0.42889157
mp-764481,LiMnV(P2O7)2,O,O,False,2.8539097696891598,0.43780333,0.4263827,0.45061553,0.45061553,0.4382672
mp-764481,LiMnV(P2O7)2,O,O,False,3.0886242251571505,0.43009627,0.39360628,0.4789319,0.4789319,0.4342115
mp-764481,LiMnV(P2O7)2,O,Li,True,3.150433490241007,0.43711355,0.44916776,0.48030904,0.48030904,0.45553014
mp-764481,LiMnV(P2O7)2,O,O,False,3.1706650384965087,0.43012428,0.41615242,0.48642573,0.48642573,0.44423413
mp-764481,LiMnV(P2O7)2,O,P,True,1.5438239980253876,0.42307818,0.32628325,0.54036385,0.54036385,0.42990842
mp-764481,LiMnV(P2O7)2,O,V,True,1.9114086417414302,0.41644138,0.3698535,0.57657176,0.57657176,0.45428887
mp-764481,LiMnV(P2O7)2,O,O,False,2.518171917379692,0.43736643,0.40093604,0.44649702,0.44649702,0.42826653
mp-764481,LiMnV(P2O7)2,O,O,False,2.530055447205946,0.43745267,0.3786757,0.49482968,0.49482968,0.436986
mp-764481,LiMnV(P2O7)2,O,O,False,2.5665619021274404,0.43787956,0.3927392,0.5067669,0.5067669,0.4457952
mp-764481,LiMnV(P2O7)2,O,O,False,2.6872676579704895,0.44002643,0.38013256,0.48140988,0.48140988,0.43385628
mp-764481,LiMnV(P2O7)2,O,O,False,2.690563598806679,0.44006965,0.38346988,0.49309736,0.49309736,0.43887892
mp-764481,LiMnV(P2O7)2,O,O,False,2.750416386944058,0.44033438,0.38563454,0.4790207,0.4790207,0.43499652
mp-764481,LiMnV(P2O7)2,O,O,False,2.849054872425036,0.43799883,0.37324625,0.47757983,0.47757983,0.42960832
mp-764481,LiMnV(P2O7)2,O,O,False,3.2852333996938485,0.43079478,0.3851314,0.5087549,0.5087549,0.44156036
mp-764481,LiMnV(P2O7)2,O,O,False,3.3645868647966064,0.43165493,0.4004102,0.5198077,0.5198077,0.45062426
mp-764481,LiMnV(P2O7)2,O,O,False,3.540657348362499,0.43562946,0.38849407,0.4783223,0.4783223,0.43414858
mp-764481,LiMnV(P2O7)2,O,P,True,1.5430375580857136,0.42311084,0.36031532,0.4548742,0.4548742,0.41276678
mp-764481,LiMnV(P2O7)2,O,V,True,1.9310163551216089,0.4172626,0.3700265,0.5865183,0.5865183,0.4579358
mp-764481,LiMnV(P2O7)2,O,O,False,2.499708651947711,0.43728733,0.4077449,0.4782171,0.4782171,0.4410831
mp-764481,LiMnV(P2O7)2,O,O,False,2.573807497729621,0.43799004,0.4322709,0.45330316,0.45330316,0.441188
mp-764481,LiMnV(P2O7)2,O,O,False,2.5831548526431036,0.43814304,0.39807546,0.48324555,0.48324555,0.43982133
mp-764481,LiMnV(P2O7)2,O,O,False,2.6769658133623175,0.43987724,0.40386766,0.48039556,0.48039556,0.44138014
mp-764481,LiMnV(P2O7)2,O,O,False,2.7504163869440577,0.44033438,0.41630965,0.48203802,0.48203802,0.44622734
mp-764481,LiMnV(P2O7)2,O,O,False,2.8257206559308248,0.43885303,0.3877077,0.49561507,0.49561507,0.44072524
mp-764481,LiMnV(P2O7)2,O,O,False,2.916010605962544,0.43501535,0.38392097,0.46989226,0.46989226,0.42960954
mp-764481,LiMnV(P2O7)2,O,O,False,3.2678649576326366,0.43066996,0.41520572,0.44494066,0.44494066,0.4302721
mp-764481,LiMnV(P2O7)2,O,P,True,3.3240423121852833,0.4148267,0.34777147,0.56037766,0.56037766,0.44099197
mp-764481,LiMnV(P2O7)2,O,O,False,3.32535920783496,0.43115842,0.39292616,0.49559662,0.49559662,0.43989372
mp-764481,LiMnV(P2O7)2,O,P,True,1.612751481982788,0.42137536,0.33594984,0.5301204,0.5301204,0.42914852
mp-764481,LiMnV(P2O7)2,O,P,True,1.622383342594317,0.42134106,0.33681253,0.39945832,0.39945832,0.3858706
mp-764481,LiMnV(P2O7)2,O,O,False,2.481445611973181,0.43727487,0.37036616,0.47067326,0.47067326,0.42610478
mp-764481,LiMnV(P2O7)2,O,O,False,2.499579306796169,0.43728703,0.37096068,0.48275137,0.48275137,0.43033302
mp-764481,LiMnV(P2O7)2,O,O,False,2.5267789273801995,0.43742615,0.3808504,0.4783042,0.4783042,0.4321936
mp-764481,LiMnV(P2O7)2,O,O,False,2.5343016069486834,0.4374901,0.37059605,0.4868573,0.4868573,0.4316478
mp-764481,LiMnV(P2O7)2,O,O,False,2.5480667540123108,0.4376343,0.37033862,0.47040176,0.47040176,0.4261249
mp-764481,LiMnV(P2O7)2,O,O,False,2.573807497729621,0.43799004,0.3707664,0.45720017,0.45720017,0.42198554
mp-764481,LiMnV(P2O7)2,O,O,False,3.1727993180780913,0.43013385,0.3749555,0.4994411,0.4994411,0.43484345
mp-764481,LiMnV(P2O7)2,O,O,False,3.307269619508504,0.4309791,0.37139878,0.47649735,0.47649735,0.42629173
mp-764481,LiMnV(P2O7)2,O,V,True,3.376498933896426,0.39918244,0.3574786,0.5804397,0.5804397,0.44570026
mp-764481,LiMnV(P2O7)2,O,O,False,3.4160131792403123,0.4325555,0.3699334,0.4898874,0.4898874,0.4307921
mp-764481,LiMnV(P2O7)2,O,P,True,1.6134507920009984,0.4213711,0.31816262,0.49248505,0.49248505,0.4106729
mp-764481,LiMnV(P2O7)2,O,P,True,1.6167443153589793,0.42135477,0.32460135,0.5052191,0.5052191,0.41705838
mp-764481,LiMnV(P2O7)2,O,O,False,2.4916297951628237,0.43727386,0.37802804,0.4259255,0.4259255,0.41374245
mp-764481,LiMnV(P2O7)2,O,O,False,2.4942068280603733,0.43727675,0.3713809,0.46568778,0.46568778,0.4247818
mp-764481,LiMnV(P2O7)2,O,O,False,2.5181719173796933,0.43736643,0.3891328,0.4476361,0.4476361,0.4247118
mp-764481,LiMnV(P2O7)2,O,O,False,2.538401965528767,0.4375294,0.3882444,0.48694056,0.48694056,0.43757144
mp-764481,LiMnV(P2O7)2,O,O,False,2.546384605457676,0.43761486,0.3764872,0.46968558,0.46968558,0.4279292
mp-764481,LiMnV(P2O7)2,O,O,False,2.600033545085947,0.43844393,0.37766975,0.4558081,0.4558081,0.42397395
mp-764481,LiMnV(P2O7)2,O,O,False,3.2735116947748515,0.43070894,0.37656972,0.477432,0.477432,0.42823687
mp-764481,LiMnV(P2O7)2,O,O,False,3.290389127507856,0.430835,0.3811201,0.4512588,0.4512588,0.4210713
mp-764481,LiMnV(P2O7)2,O,O,False,3.3943953041524897,0.43214202,0.38625258,0.4788538,0.4788538,0.4324161
mp-764481,LiMnV(P2O7)2,O,Mn,True,3.4199329521577084,0.39615345,0.35490555,0.55088747,0.55088747,0.43398213
mp-764481,LiMnV(P2O7)2,O,P,True,1.4943316192204248,0.4255411,0.35117757,0.4573791,0.4573791,0.4113659
mp-764481,LiMnV(P2O7)2,O,Mn,True,2.112587021247644,0.41481432,0.37036356,0.55422276,0.55422276,0.4464669
mp-764481,LiMnV(P2O7)2,O,O,False,2.4814456119731823,0.43727487,0.42652848,0.45111072,0.45111072,0.4383047
mp-764481,LiMnV(P2O7)2,O,O,False,2.518989844924675,0.4373715,0.3993813,0.4789137,0.4789137,0.43855548
mp-764481,LiMnV(P2O7)2,O,O,False,2.5831548526431045,0.43814304,0.40015745,0.4670384,0.4670384,0.43511295
mp-764481,LiMnV(P2O7)2,O,O,False,2.7608063831415186,0.44025767,0.3902705,0.50402546,0.50402546,0.4448512
mp-764481,LiMnV(P2O7)2,O,O,False,2.8987731690804517,0.43581477,0.38317055,0.49830988,0.49830988,0.4390984
mp-764481,LiMnV(P2O7)2,O,O,False,3.069250960573242,0.4302582,0.38924867,0.48932272,0.48932272,0.43627653
mp-764481,LiMnV(P2O7)2,O,O,False,3.0784107917561503,0.4301706,0.38064894,0.4994563,0.4994563,0.4367586
mp-764481,LiMnV(P2O7)2,O,P,True,3.1854380735900745,0.4170869,0.3368039,0.54870796,0.54870796,0.43419957
mp-764481,LiMnV(P2O7)2,O,O,False,3.2041336274638246,0.43029138,0.39525422,0.5021491,0.5021491,0.44256487
mp-764481,LiMnV(P2O7)2,O,O,False,3.33629462597964,0.43128118,0.40547675,0.4848191,0.4848191,0.44052568
mp-764481,LiMnV(P2O7)2,O,P,True,1.524818763540034,0.4239338,0.33497173,0.56167734,0.56167734,0.44019428
mp-764481,LiMnV(P2O7)2,O,Mn,True,1.9327829265558123,0.41563386,0.38700548,0.5488642,0.5488642,0.4505012
mp-764481,LiMnV(P2O7)2,O,O,False,2.520569926475246,0.43738163,0.39034045,0.49317738,0.49317738,0.44029984
mp-764481,LiMnV(P2O7)2,O,O,False,2.5343016069486826,0.4374901,0.44338006,0.45191008,0.45191008,0.4442601
mp-764481,LiMnV(P2O7)2,O,O,False,2.5799664487609646,0.4380896,0.39474726,0.50108165,0.50108165,0.44463953
mp-764481,LiMnV(P2O7)2,O,O,False,2.743906949004872,0.4403621,0.3950411,0.50391763,0.50391763,0.4464403
mp-764481,LiMnV(P2O7)2,O,O,False,2.808994199721047,0.43936247,0.41111273,0.47020602,0.47020602,0.44022706
mp-764481,LiMnV(P2O7)2,O,O,False,2.8682404666971157,0.43719792,0.38990247,0.5066573,0.5066573,0.4445859
mp-764481,LiMnV(P2O7)2,O,O,False,2.8884063318474067,0.4362934,0.388184,0.50113094,0.50113094,0.44186947
mp-764481,LiMnV(P2O7)2,O,O,False,3.146150723131601,0.4300344,0.38429323,0.4924963,0.4924963,0.435608
mp-764481,LiMnV(P2O7)2,O,O,False,3.3675698570341477,0.4316993,0.39860418,0.50236887,0.50236887,0.44422412
mp-764481,LiMnV(P2O7)2,O,O,False,3.443885854646187,0.43315846,0.40501106,0.47879514,0.47879514,0.4389882
mp-764481,LiMnV(P2O7)2,O,P,True,1.5258009647254753,0.42388642,0.32773018,0.52232605,0.52232605,0.42464757
mp-764481,LiMnV(P2O7)2,O,Mn,True,1.949552140281851,0.41632652,0.3676028,0.5626538,0.5626538,0.44886103
mp-764481,LiMnV(P2O7)2,O,O,False,2.5169790084566115,0.43735927,0.3855887,0.47253346,0.47253346,0.43182716
mp-764481,LiMnV(P2O7)2,O,O,False,2.5487821623456566,0.43764272,0.39459443,0.49341425,0.49341425,0.4418838
mp-764481,LiMnV(P2O7)2,O,O,False,2.5519892167396208,0.43768156,0.3921226,0.4642995,0.4642995,0.43136787
mp-764481,LiMnV(P2O7)2,O,O,False,2.6748229050482553,0.4398438,0.38913023,0.510706,0.510706,0.44656
mp-764481,LiMnV(P2O7)2,O,O,False,2.8232174480625813,0.43893516,0.38121173,0.5097786,0.5097786,0.4433085
mp-764481,LiMnV(P2O7)2,O,O,False,3.004516403997326,0.4315323,0.38151962,0.52059364,0.52059364,0.44454852
mp-764481,LiMnV(P2O7)2,O,O,False,3.069250960573243,0.4302582,0.37518442,0.49515292,0.49515292,0.43353185
mp-764481,LiMnV(P2O7)2,O,O,False,3.276115981407067,0.43072736,0.40471882,0.46123096,0.46123096,0.4322257
mp-764481,LiMnV(P2O7)2,O,P,True,3.4384841865826226,0.41449702,0.35128358,0.52128804,0.52128804,0.42902288
mp-764481,LiMnV(P2O7)2,O,Li,True,3.5176616665404663,0.4455278,0.44774956,0.4965199,0.4965199,0.46326575
mp-764481,LiMnV(P2O7)2,O,P,True,1.5144320302591354,0.4244538,0.34439164,0.54713416,0.54713416,0.43865988
mp-764481,LiMnV(P2O7)2,O,Li,True,1.9825202426663702,0.46348998,0.4528392,0.50014216,0.50014216,0.4721571
mp-764481,LiMnV(P2O7)2,O,Mn,True,2.2492247355781108,0.40843564,0.38071844,0.5440737,0.5440737,0.44440925
mp-764481,LiMnV(P2O7)2,O,O,False,2.5375583883306567,0.43752107,0.3956083,0.47456267,0.47456267,0.43589735
mp-764481,LiMnV(P2O7)2,O,O,False,2.538401965528769,0.4375294,0.44383773,0.4356202,0.4356202,0.43899575
mp-764481,LiMnV(P2O7)2,O,O,False,2.5665619021274426,0.43787956,0.44214565,0.4701587,0.4701587,0.45006132
mp-764481,LiMnV(P2O7)2,O,O,False,2.702499296022089,0.4402055,0.4026618,0.4903874,0.4903874,0.44441822
mp-764481,LiMnV(P2O7)2,O,O,False,2.8682404666971175,0.43719792,0.41302127,0.49554136,0.49554136,0.44858685
mp-764481,LiMnV(P2O7)2,O,O,False,3.0057866222374106,0.43149564,0.41870463,0.47996306,0.47996306,0.44338778
mp-764481,LiMnV(P2O7)2,O,O,False,3.0108372707492888,0.4313546,0.39914224,0.4569864,0.4569864,0.42916107
mp-764481,LiMnV(P2O7)2,O,O,False,3.0410842580889255,0.43066558,0.41941935,0.46254203,0.46254203,0.43754232
mp-764481,LiMnV(P2O7)2,O,O,False,3.1061622202574983,0.43002036,0.39846098,0.49184588,0.49184588,0.44010904
mp-764481,LiMnV(P2O7)2,O,P,True,1.532822603940089,0.4235572,0.34554946,0.5509214,0.5509214,0.44000936
mp-764481,LiMnV(P2O7)2,O,V,True,1.9358545160360972,0.41744885,0.38515878,0.5796378,0.5796378,0.46074852
mp-764481,LiMnV(P2O7)2,O,O,False,2.494206828060375,0.43727675,0.44599125,0.4242136,0.4242136,0.43582717
mp-764481,LiMnV(P2O7)2,O,O,False,2.5300554472059478,0.43745267,0.4464407,0.46634775,0.46634775,0.4500804
mp-764481,LiMnV(P2O7)2,O,O,False,2.537558388330657,0.43752107,0.40933558,0.4874133,0.4874133,0.44475666
mp-764481,LiMnV(P2O7)2,O,O,False,2.6361754104558988,0.43914467,0.40100157,0.4756114,0.4756114,0.43858588
mp-764481,LiMnV(P2O7)2,O,O,False,2.7235237367984513,0.44035256,0.42532754,0.4619769,0.4619769,0.44255233
mp-764481,LiMnV(P2O7)2,O,O,False,2.7756226294684967,0.44007704,0.40723604,0.44415662,0.44415662,0.4304899
mp-764481,LiMnV(P2O7)2,O,O,False,2.8554755840696227,0.4377392,0.42514735,0.44421634,0.44421634,0.43570098
mp-764481,LiMnV(P2O7)2,O,Li,True,3.142741629866787,0.43705353,0.44780332,0.48471847,0.48471847,0.4565251
mp-764481,LiMnV(P2O7)2,O,O,False,3.1461507231316017,0.4300344,0.41353548,0.4865754,0.4865754,0.44338176
mp-764481,LiMnV(P2O7)2,O,O,False,3.169628179167018,0.43011975,0.39653945,0.47907054,0.47907054,0.43524325
mp-764481,LiMnV(P2O7)2,O,P,True,1.554559618008225,0.42265868,0.3609519,0.45660195,0.45660195,0.4134042
mp-764481,LiMnV(P2O7)2,O,V,True,1.8884978227629874,0.4153784,0.36739066,0.58644605,0.58644605,0.45640504
mp-764481,LiMnV(P2O7)2,O,O,False,2.499708651947711,0.43728733,0.40939647,0.4664419,0.4664419,0.4377086
mp-764481,LiMnV(P2O7)2,O,O,False,2.5189898449246746,0.4373715,0.39980003,0.48287296,0.48287296,0.44001484
mp-764481,LiMnV(P2O7)2,O,O,False,2.548066754012311,0.4376343,0.43426353,0.45132732,0.45132732,0.44107506
mp-764481,LiMnV(P2O7)2,O,O,False,2.6769102803763567,0.4398764,0.39299405,0.46107972,0.46107972,0.43131673
mp-764481,LiMnV(P2O7)2,O,O,False,2.7235237367984513,0.44035256,0.38152722,0.48924136,0.48924136,0.43704036
mp-764481,LiMnV(P2O7)2,O,O,False,2.8378080588302903,0.43842947,0.38791054,0.49470815,0.49470815,0.44034937
mp-764481,LiMnV(P2O7)2,O,O,False,2.9032591384548616,0.4356065,0.38233972,0.46077824,0.46077824,0.4262415
mp-764481,LiMnV(P2O7)2,O,O,False,3.3237509235375753,0.43114132,0.41760778,0.44419733,0.44419733,0.43098214
mp-764481,LiMnV(P2O7)2,O,O,False,3.459217982777791,0.43351996,0.40446383,0.5120378,0.5120378,0.4500072
mp-764481,LiMnV(P2O7)2,O,P,True,3.479168192399565,0.41512144,0.34760702,0.5615674,0.5615674,0.44143197
mp-764481,LiMnV(P2O7)2,O,P,True,1.535870092862105,0.42341983,0.34164652,0.5353526,0.5353526,0.433473
mp-764481,LiMnV(P2O7)2,O,V,True,2.023685438260459,0.419115,0.38219592,0.5842633,0.5842633,0.46185806
mp-764481,LiMnV(P2O7)2,O,Li,True,2.1419342227866216,0.454423,0.46278238,0.50238335,0.50238335,0.47319627
mp-764481,LiMnV(P2O7)2,O,O,False,2.4848596929199434,0.4372723,0.42313966,0.4302986,0.4302986,0.43023685
mp-764481,LiMnV(P2O7)2,O,O,False,2.5152581481816605,0.4373495,0.4284184,0.46803313,0.46803313,0.44460034
mp-764481,LiMnV(P2O7)2,O,O,False,2.5169790084566115,0.43735927,0.42659026,0.47569513,0.47569513,0.44654822
mp-764481,LiMnV(P2O7)2,O,O,False,2.6087607947061757,0.43860888,0.42534965,0.45185852,0.45185852,0.4386057
mp-764481,LiMnV(P2O7)2,O,O,False,2.775622629468497,0.44007704,0.39575708,0.47813436,0.47813436,0.4379895
mp-764481,LiMnV(P2O7)2,O,O,False,2.9032591384548616,0.4356065,0.40923238,0.46440488,0.46440488,0.43641457
mp-764481,LiMnV(P2O7)2,O,O,False,2.9150981587916722,0.43505746,0.40060198,0.4513973,0.4513973,0.42901888
mp-764481,LiMnV(P2O7)2,O,O,False,3.01083727074929,0.4313546,0.39911008,0.49536628,0.49536628,0.44194365
mp-764481,LiMnV(P2O7)2,O,P,True,3.161505398536369,0.4173218,0.3439921,0.54614574,0.54614574,0.43581986
mp-764481,LiMnV(P2O7)2,O,P,True,1.6150642304110947,0.42136234,0.32361892,0.50204545,0.50204545,0.41567555
mp-764481,LiMnV(P2O7)2,O,P,True,1.6322021297432807,0.4213599,0.3188181,0.50693554,0.50693554,0.4157045
mp-764481,LiMnV(P2O7)2,O,O,False,2.4589534782950118,0.43734568,0.3910945,0.44472992,0.44472992,0.42439005
mp-764481,LiMnV(P2O7)2,O,O,False,2.484859692919944,0.4372723,0.3923934,0.43752578,0.43752578,0.42239717
mp-764481,LiMnV(P2O7)2,O,O,False,2.5454914478761603,0.4376047,0.40089208,0.4293865,0.4293865,0.42262778
mp-764481,LiMnV(P2O7)2,O,O,False,2.5492479205203615,0.43764824,0.4044743,0.48042288,0.48042288,0.44084847
mp-764481,LiMnV(P2O7)2,O,O,False,2.551989216739621,0.43768156,0.39924693,0.47181764,0.47181764,0.4362487
mp-764481,LiMnV(P2O7)2,O,O,False,2.5939576200753023,0.4383325,0.3972548,0.45190024,0.45190024,0.4291625
mp-764481,LiMnV(P2O7)2,O,Li,True,3.0473847512267813,0.4374589,0.43530276,0.44228214,0.44228214,0.43834794
mp-764481,LiMnV(P2O7)2,O,O,False,3.256623480659849,0.43059617,0.3930352,0.4502479,0.4502479,0.42462644
mp-764481,LiMnV(P2O7)2,O,O,False,3.2807535209896925,0.43076116,0.39533183,0.47049373,0.47049373,0.43219557
mp-764481,LiMnV(P2O7)2,O,O,False,3.343312545552087,0.43136615,0.40031552,0.475385,0.475385,0.43568888
mp-764481,LiMnV(P2O7)2,O,P,True,1.5375028289797172,0.42334765,0.3232718,0.528334,0.528334,0.42498448
mp-764481,LiMnV(P2O7)2,O,Mn,True,1.9710807827292651,0.4169907,0.36538142,0.5593178,0.5593178,0.44722998
mp-764481,LiMnV(P2O7)2,O,O,False,2.515258148181661,0.4373495,0.39308867,0.46724844,0.46724844,0.4325622
mp-764481,LiMnV(P2O7)2,O,O,False,2.5487821623456566,0.43764272,0.40008736,0.4985355,0.4985355,0.44542184
mp-764481,LiMnV(P2O7)2,O,O,False,2.5939576200753023,0.4383325,0.39655092,0.4520667,0.4520667,0.42898336
mp-764481,LiMnV(P2O7)2,O,O,False,2.6466523462425138,0.43934694,0.39541528,0.49358562,0.49358562,0.4427826
mp-764481,LiMnV(P2O7)2,O,O,False,2.7943769902206874,0.43972707,0.3899237,0.4826219,0.4826219,0.4374242
mp-764481,LiMnV(P2O7)2,O,Li,True,2.8374365391972938,0.4461333,0.45018157,0.48773238,0.48773238,0.4613491
mp-764481,LiMnV(P2O7)2,O,O,False,2.9408557152944015,0.43389416,0.38917184,0.51623,0.51623,0.446432
mp-764481,LiMnV(P2O7)2,O,O,False,3.2169295866362537,0.43036157,0.38731354,0.47747022,0.47747022,0.4317151
mp-764481,LiMnV(P2O7)2,O,O,False,3.328211371359329,0.43118933,0.39919686,0.50933874,0.50933874,0.44657496
mp-764481,LiMnV(P2O7)2,O,O,False,3.3362946259796407,0.43128118,0.40029758,0.49447533,0.49447533,0.44201803
mp-764481,LiMnV(P2O7)2,O,P,True,1.545490172125659,0.42300984,0.34685403,0.48599577,0.48599577,0.41861987
mp-764481,LiMnV(P2O7)2,O,V,True,1.9515061903125746,0.41799778,0.37591928,0.5930674,0.5930674,0.46232817
mp-764481,LiMnV(P2O7)2,O,O,False,2.5244600614614243,0.43740863,0.42237136,0.47465527,0.47465527,0.44481173
mp-764481,LiMnV(P2O7)2,O,O,False,2.5309076248679827,0.43745995,0.40686965,0.46124595,0.46124595,0.43519187
mp-764481,LiMnV(P2O7)2,O,O,False,2.5805590986438345,0.43809947,0.43165207,0.44011292,0.44011292,0.43662152
mp-764481,LiMnV(P2O7)2,O,O,False,2.6769102803763567,0.4398764,0.4184957,0.4730436,0.4730436,0.44380522
mp-764481,LiMnV(P2O7)2,O,O,False,2.7463071030785673,0.44035366,0.40689877,0.49275374,0.49275374,0.4466687
mp-764481,LiMnV(P2O7)2,O,O,False,2.7720691275043023,0.44012803,0.42026287,0.46129715,0.46129715,0.4405627
mp-764481,LiMnV(P2O7)2,O,O,False,2.9150981587916727,0.43505746,0.39846957,0.4584051,0.4584051,0.43064404
mp-764481,LiMnV(P2O7)2,O,Li,True,2.9402221120127585,0.44121775,0.4536363,0.48464513,0.48464513,0.45983306
mp-764481,LiMnV(P2O7)2,O,O,False,3.256623480659849,0.43059617,0.4171788,0.43878025,0.43878025,0.42885175
mp-764481,LiMnV(P2O7)2,O,O,False,3.280580275658643,0.43075985,0.40590894,0.48764372,0.48764372,0.44143748
mp-6342,LiCa3RuO6,Li,O,True,2.2390132034992636,0.39741838,0.32186413,0.4269486,0.4269486,0.38207707
mp-6342,LiCa3RuO6,Li,O,True,2.2390132034992636,0.39741838,0.32186413,0.42706904,0.42706904,0.38211718
mp-6342,LiCa3RuO6,Li,O,True,2.2390132838460435,0.39741838,0.32186413,0.42835456,0.42835456,0.3825457
mp-6342,LiCa3RuO6,Li,O,True,2.239013283846045,0.39741838,0.32186413,0.42711395,0.42711395,0.38213214
mp-6342,LiCa3RuO6,Li,O,True,2.2390133177015485,0.39741838,0.3218641,0.4270787,0.4270787,0.3821204
mp-6342,LiCa3RuO6,Li,O,True,2.239013317701549,0.39741838,0.3218641,0.42822915,0.42822915,0.3825039
mp-6342,LiCa3RuO6,Li,Ru,True,2.709064461092796,0.3437415,0.3756795,0.52309144,0.52309144,0.41417083
mp-6342,LiCa3RuO6,Li,Ru,True,2.709064461092796,0.3437415,0.3756795,0.52309144,0.52309144,0.41417083
mp-6342,LiCa3RuO6,Li,Ca,True,3.311740685740671,0.3821726,0.3284704,0.48825607,0.48825607,0.39963305
mp-6342,LiCa3RuO6,Li,Ca,True,3.3117406857406713,0.3821726,0.329819,0.48116118,0.48116118,0.3977176
mp-6342,LiCa3RuO6,Li,Ca,True,3.3117407127480005,0.3821726,0.33541253,0.49315304,0.49315304,0.40357938
mp-6342,LiCa3RuO6,Li,Ca,True,3.508960073866887,0.3850265,0.3239327,0.48148054,0.48148054,0.39681324
mp-6342,LiCa3RuO6,Li,O,True,2.2390132034992627,0.39741838,0.31704244,0.4303406,0.4303406,0.38160047
mp-6342,LiCa3RuO6,Li,O,True,2.239013203499263,0.39741838,0.31704244,0.4312817,0.4312817,0.38191417
mp-6342,LiCa3RuO6,Li,O,True,2.2390132838460435,0.39741838,0.31704244,0.43134314,0.43134314,0.38193464
mp-6342,LiCa3RuO6,Li,O,True,2.2390132838460435,0.39741838,0.31704244,0.43012828,0.43012828,0.38152972
mp-6342,LiCa3RuO6,Li,O,True,2.2390133177015477,0.39741838,0.31704244,0.43003088,0.43003088,0.38149723
mp-6342,LiCa3RuO6,Li,O,True,2.239013317701548,0.39741838,0.3170424,0.430337,0.430337,0.38159928
